Date,Adj CloseT,Adj CloseR,Adj CloseA,Adj CloseH,Adj CloseI,Adj CloseB,Adj CloseINF
2021-05-06,301.25,1924.8079833984375,558.75,1378.831298828125,188.38954162597656,393.02191162109375,1321.238037109375
2021-05-07,302.75,1925.5556640625,568.5,1392.463134765625,190.80540466308594,401.3079528808594,1312.456298828125
2021-05-10,314.8500061035156,1920.0234375,572.5499877929688,1397.4827880859375,190.99124145507812,410.8618469238281,1299.8416748046875
2021-05-11,315.54998779296875,1926.951171875,568.4000244140625,1381.4395751953125,189.55101013183594,418.60455322265625,1291.20556640625
2021-05-12,326.0,1907.0152587890625,561.75,1377.453369140625,188.85414123535156,406.8320007324219,1287.6636962890625
2021-05-14,312.25,1931.087890625,560.4000244140625,1365.002685546875,197.21669006347656,400.492919921875,1277.3779296875
2021-05-17,321.1000061035156,1954.0638427734375,549.6500244140625,1417.5614013671875,197.54188537597656,401.7607421875,1289.9925537109375
2021-05-18,332.45001220703125,1981.5753173828125,536.3499755859375,1453.4371337890625,195.17250061035156,406.1075439453125,1300.2783203125
2021-05-19,314.45001220703125,1990.646240234375,528.2000122070312,1435.2286376953125,193.03541564941406,404.2964172363281,1297.3673095703125
2021-05-20,307.70001220703125,1979.0335693359375,520.6500244140625,1410.228759765625,192.33853149414062,411.85797119140625,1299.59912109375
2021-05-21,313.1000061035156,1996.128662109375,530.9500122070312,1473.712646484375,194.2433319091797,417.5178527832031,1314.3485107421875
2021-05-24,311.8500061035156,1979.2828369140625,526.7999877929688,1486.163330078125,196.51980590820312,428.2037353515625,1308.0897216796875
2021-05-25,315.25,1956.85498046875,526.0999755859375,1455.6517333984375,195.96229553222656,429.60736083984375,1321.238037109375
2021-05-26,315.5,1963.73291015625,525.75,1453.78173828125,195.6835479736328,427.6151123046875,1355.8311767578125
2021-05-27,318.6000061035156,1969.763427734375,519.7999877929688,1459.2935791015625,196.194580078125,423.67578125,1360.6829833984375
2021-05-28,318.75,2088.082763671875,523.5999755859375,1479.7657470703125,197.8206329345703,426.9811706542969,1363.400146484375
